ID;name;catalognumber;cena brutto;ID regula podatkowa;ID kategorii;inInventory;picture;description;attributes
286;Lampa stołowa (Doniczka) BOTANICA XL 40849102 - Kaspa;40849102;1290.0;1;LAMPY STOŁOWE LOFTOWE;10;https://polskielampy.pl/images//KASPA/2019/mini/450px_40849102.jpg;Lampa stołowa (Doniczka) BOTANICA XL 40849102to połączenie unikalnego designu z klasyką, elegancją i precyzyjnym wykończeniem. Niezwykle ceniony, polski producentKaspaoferuje modernistyczny styl, profesjonalne wykonanie i najlepszą jakość. Nowoczesna forma w czarnym kolorze to doskonała propozycja osłonki na doniczkę zintegrowaną z lampą. Dobierając odpowiednią żarówkę gwarantujemy wsparcie roślince w okresie zimowym i dodatkowe źródło światła wspomagające rozwój. Efektowna dekoracja zapewni wyjątkową atmosferę i przyjemny klimat w pomieszczeniu. Lampa stołowaBotanica XLperfekcyjnie dopełni aranżację pokoju dziennego, sypialni czy kuchni.;Wysokość:147 cm,Szerokość:28 cm,Materiał:Metal,Kolor:Czarny,Trzonek:GU10,Moc żarówki:9W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
287;Lampa stołowa (Doniczka) BOTANICA XL 40850108 - Kaspa;40850108;1290.0;1;LAMPY STOŁOWE LOFTOWE;10;https://polskielampy.pl/images//KASPA/2019/mini/450px_40850108.jpg;Lampa stołowa (Doniczka) BOTANICA XL 40850108to połączenie unikalnego designu z klasyką, elegancją i precyzyjnym wykończeniem. Niezwykle ceniony, polski producentKaspaoferuje modernistyczny styl, profesjonalne wykonanie i najlepszą jakość. Nowoczesna forma w szarym kolorze to doskonała propozycja osłonki na doniczkę zintegrowaną z lampą. Dobierając odpowiednią żarówkę gwarantujemy wsparcie roślince w okresie zimowym i dodatkowe źródło światła wspomagające rozwój. Efektowna dekoracja zapewni wyjątkową atmosferę i przyjemny klimat w pomieszczeniu. Lampa stołowaBotanica XLperfekcyjnie dopełni aranżację pokoju dziennego, sypialni czy kuchni.;Wysokość:147 cm,Szerokość:28 cm,Materiał:Metal,Kolor:Szary,Trzonek:GU10,Moc żarówki:9W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
288;Lampa stołowa Ashworth  ASH4122 - Dar Lighting;ASH4122;625.0;1;LAMPY STOŁOWE LOFTOWE;10;https://polskielampy.pl/images/images/DAR/1200/mini/450px_ASH4122.jpg;Lampa stołowa Ashworth ASH4122to połączenie unikalnego designu z klasyką, elegancją i precyzyjnym wykończeniem. Niezwykle popularny i ceniony producentDar Lightingoferuje atrakcyjną stylistykę, najlepszą jakość z nowoczesną estetyką. Niestandardowy kształt klosza w czarnym kolorze z metalową konstrukcją to rewelacyjna propozycja dla jasnych aranżacji pozwalając stworzyć klimatyczny kontrast. Wyrafinowana forma z dokładnym wykonaniem gwarantuje niesamowity efekt wizualny podkreślając funkcjonalność i komfort użytkowania oprawy. Lampa stołowaAshworthperfekcyjnie sprawdzi się w sypialni, pokoju dziennym czy biurze budując przyjemną i nastrojową atmosferę.;Wysokość:55 cm,Szerokość:27 cm,Materiał:Metal,Kolor:Czarny,Trzonek:E14,Moc żarówki:15W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
289;Lampa stołowa Atelier Desk biała 1224062 - Astro;1224062;1216.0;1;LAMPY STOŁOWE LOFTOWE;10;https://polskielampy.pl/images/image/upload/s--ILRJYoPo--/mini/450px_20dad3dc0b04f8181a80fdb921d657d60eea0525.jpg;Lampa stołowa Atelier Desk biała 1224062 - Astro;Wysokość:53,2 cm,Szerokość:20 cm,Materiał:Metal,Kolor:Biały,Trzonek:E27,Moc żarówki:12W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
290;Lampa stołowa Atelier Desk czarna 1224061 - Astro;1224061;1216.0;1;LAMPY STOŁOWE LOFTOWE;10;https://polskielampy.pl/images/image/upload/s--OLHWzyTN--/mini/450px_2adbba7fe4f791ea1171711ccd0fe990a2409354.jpg;Lampa stołowa Atelier Desk czarna 1224061 - Astro;Wysokość:53,2 cm,Szerokość:20 cm,Materiał:Metal,Kolor:Czarny,Trzonek:E27,Moc żarówki:12W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
291;Lampa stołowa AUSTIN TABLE S - czarny - Customform;AUSTIN TABLE S - czarny;495.0;1;LAMPY STOŁOWE LOFTOWE;10;https://polskielampy.pl/images/!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!RED/Customform2018/mini/450px_AUSTIN TABLE S - czarny.jpg;Customform to ciekawe nowoczesne formy oświetleniowe. Prezentowane na naszej stornie produkty Customform to wyłącznie produkcja Polska. Czas realizacji zamówień na produkty Customform produkowane w Polsce oscyluje w czasie 10-21 dni roboczych. Lampy Customform są wykonane z najwyższej jakości materiałów.;Wysokość:50 cm,Szerokość:17 cm,Materiał:Metal,Kolor:Czarny,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
292;Lampa stołowa BARNSTAPLE 49718 – EGLO;49718/Eglo;379.9;1;LAMPY STOŁOWE LOFTOWE;10;https://polskielampy.pl/images//EGLO/mini/450px_49718.jpg;Lampa stołowa BARNSTAPLE 49718 – EGLO;Wysokość:40 cm,Szerokość:18 cm,Materiał:Metal,Kolor:Srebrny,Trzonek:E27,Moc żarówki:40W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
293;Lampa stołowa BASIC 90977 – Eglo;90977/Eglo;64.9;1;LAMPY STOŁOWE LOFTOWE;10;https://polskielampy.pl/images/EGLO/mini/450px_90977.jpg;Lampa stołowa BASIC 90977 – Eglo;Wysokość:30 cm,Szerokość:12,5 cm,Materiał:Metal,Kolor:Srebrny,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
294;Lampa stołowa BIKE 40212102 - Kaspa;40212102;997.0;1;LAMPY STOŁOWE LOFTOWE;10;https://polskielampy.pl/images/KASPA/BIKE/mini/450px_BIKE LAMPKA STOJĄCA -40212102_1.jpg;Lampa stołowa BIKE 40212102to połączenie pomysłowości z oryginalnym projektem i dokładnością wykonania. Niezwykle ceniony, polski producentKaspaoferuje modernistyczny design, precyzyjne wykończenie i najlepszą jakość. Czarna lampa posiadająca cechy roweru: łańcuch i zębatkę nada niesamowitego efektu wizualnego. Wyrafinowana forma nie jest tylko źródłem światła, ale także przyciągającą uwagę dekoracją wnętrza. Nietypowe i interesujące wzornictwo perfekcyjnie dopasuje się do każdej aranżacji. Lampa stołowaBikedoskonale sprawdzi się w przestrzeni domowej czy komercyjnej jako rewelacyjna ozdoba wnętrza.;Wysokość:67 cm,Szerokość:22 cm,Materiał:Metal,Kolor:Czarny,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
295;Lampa stołowa Bond  BON4254 - Dar Lighting;BON4254;374.0;1;LAMPY STOŁOWE LOFTOWE;10;https://polskielampy.pl/images/images/DAR/1200/mini/450px_BON4254.jpg;Lampa stołowa Bond BON4254to połączenie unikalnego designu z klasyką, elegancją i precyzyjnym wykończeniem. Niezwykle popularny i ceniony producentDar Lightingoferuje atrakcyjną stylistykę, najlepszą jakość z nowoczesną estetyką. Zaokrąglony kształt klosza w czarnym kolorze z miedzianymi elementami to rewelacyjna propozycja dla jasnych aranżacji pozwalając stworzyć klimatyczny kontrast. Wyrafinowana forma z dokładnym wykonaniem gwarantuje niesamowity efekt wizualny podkreślając funkcjonalność i komfort użytkowania oprawy. Lampa stołowaBondperfekcyjnie sprawdzi się w sypialni, pokoju dziennym czy biurze budując przyjemną i nastrojową atmosferę.;Wysokość:39,5 cm,Szerokość:12,5 cm,Materiał:Metal,Kolor:Czarny,Trzonek:E14,Moc żarówki:40W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
296;Lampa stołowa BORGILLIO 94699 - Eglo;94699/Eglo;249.9;1;LAMPY STOŁOWE LOFTOWE;10;https://polskielampy.pl/images/EGLO/mini/450px_94699.jpg;Lampa stołowa BORGILLIO 94699 - Eglo;Wysokość:71 cm,Szerokość:19 cm,Materiał:Metal,Kolor:Biały,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
297;Lampa stołowa BORGILLIO 94702 - Eglo;94702/Eglo;269.9;1;LAMPY STOŁOWE LOFTOWE;10;https://polskielampy.pl/images/EGLO/mini/450px_94702.jpg;Lampa stołowa BORGILLIO 94702 - Eglo;Wysokość:71 cm,Szerokość:19 cm,Materiał:Metal,Kolor:Chrom,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
298;Lampa stołowa BORGILLIO 94704 - Eglo;94704/Eglo;269.9;1;LAMPY STOŁOWE LOFTOWE;10;https://polskielampy.pl/images/EGLO/mini/450px_94704.jpg;Lampa stołowa BORGILLIO 94704 - Eglo;Wysokość:71 cm,Szerokość:19 cm,Materiał:Metal,Kolor:Złoty,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
299;Lampa stołowa Boston  BOS40 - Dar Lighting;BOS40;390.0;1;LAMPY STOŁOWE LOFTOWE;10;https://polskielampy.pl/images/images/DAR/1200/mini/450px_BOS40.jpg;Lampa stołowa Boston BOS40to połączenie estetyki z komfortem użytkowania i funkcjonalnością. Niezwykle popularny i ceniony producentDar Lightingoferuje atrakcyjną stylistykę, najlepszą jakość z nowoczesną estetyką. Solidna konstrukcja w kolorze mosiądzu z białym kloszem w subtelnym kształcie nada niesamowitego efektu wizualnego podkreślając klasę i stonowaną elegancję oprawy. Rewelacyjnie rozproszone światło wydobywające się przez oryginalną propozycję zapewni niebywale przyjemną atmosferę i charakterystyczny klimat w pomieszczeniu. Lampa stołowaBostondoskonale dopełni aranżację sypialni, jadalni czy pokoju dziennego jako dodatkowe źródło światła.;Wysokość:31 cm,Szerokość:12 cm,Materiał:Metal,Kolor:Mosiądz,Trzonek:E14,Moc żarówki:40W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
300;Lampa stołowa BRADFORD 49283 – EGLO;49283/Eglo;299.9;1;LAMPY STOŁOWE LOFTOWE;10;https://polskielampy.pl/images//EGLO/mini/450px_49283.jpg;Lampa stołowa BRADFORD 49283 – EGLO;Wysokość:33 cm,Szerokość:14 cm,Materiał:Metal,Kolor:Czarny,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
301;Lampa stołowa BRADFORD 49284 – EGLO;49284/Eglo;299.9;1;LAMPY STOŁOWE LOFTOWE;10;https://polskielampy.pl/images//EGLO/mini/450px_49284.jpg;Lampa stołowa BRADFORD 49284 – EGLO;Wysokość:33 cm,Szerokość:14 cm,Materiał:Metal,Kolor:Srebrny,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
302;Lampa stołowa BULLET TABLE - Customform;BULLET TABLE;395.0;1;LAMPY STOŁOWE LOFTOWE;10;https://polskielampy.pl/images/!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!RED/Customform2018/mini/450px_BULLET TABLE.jpg;Customform to ciekawe nowoczesne formy oświetleniowe. Prezentowane na naszej stornie produkty Customform to wyłącznie produkcja Polska. Czas realizacji zamówień na produkty Customform produkowane w Polsce oscyluje w czasie 10-21 dni roboczych. Lampy Customform są wykonane z najwyższej jakości materiałów.;Wysokość:63 cm,Szerokość:26 cm,Materiał:Metal,Kolor:Biały,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
303;Lampa stołowa Castro czarna/jasne złoto - D2 Design;149732/D2;359.0;1;LAMPY STOŁOWE LOFTOWE;2;https://polskielampy.pl/images/images/Obrazki/mini/450px_Lam000516_cdsczs.jpg;Lampa stołowa Castro doskonale sprawdzi się w loftowych, surowych wnętrzach. Wykonana w całości z metalu lampa dzięki swojej nietypowej formie przyciągnie wzrok nie jednego konesera designu. Oprawa żarówki E27 (żarówka nie dołączona do zestawu), napięcie robocze/sieciowe 230V/230V, Max. moc żarówki 40W;Wysokość:25,Szerokość:36,Materiał:,Kolor:,Trzonek:,Moc żarówki:,Napięcie zasilania:,Ilość żarówek:,Kompatybilna z LED:,Źródło światła w komplecie:,Klasa szczelności:
304;Lampa stołowa CHESTER 49385 – EGLO;49385/Eglo;299.9;1;LAMPY STOŁOWE LOFTOWE;10;https://polskielampy.pl/images//EGLO/mini/450px_49385.jpg;Lampa stołowa CHESTER 49385 – EGLO;Wysokość:44 cm,Szerokość:29 cm,Materiał:Metal,Kolor:Czarny,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
305;Lampa stołowa CLAVA 4274 stylowa złota  - Argon;4274/Argon;369.0;1;LAMPY STOŁOWE LOFTOWE;8;https://polskielampy.pl/images/ARGON/2019/mini/450px_4274.jpg;Mamy przyjemność zaprezentować Państwu serię nowoczesnych nowatorskich lamp Clava 4274 z złotym regulowanym kloszem. Nietuzinkowa lampa z złotym kloszem osadzona na czarnym stelaży. Lampa Clava to doskonały pomysł na oświetlenie stylowych wnętrz. Nowoczesna stylowa seria lamp, które wpiszą się w przestrzeń każdego oryginalnego pomieszczenia.;Wysokość:49 cm,Szerokość:25 cm,Materiał:Metal,Kolor:Czarny,Trzonek:E27,Moc żarówki:15W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
306;Lampa stołowa COLDFIELD 49907 – EGLO;49907/Eglo;139.9;1;LAMPY STOŁOWE LOFTOWE;10;https://polskielampy.pl/images//EGLO/mini/450px_49907.jpg;Lampa stołowa COLDFIELD 49907 – EGLO;Wysokość:28 cm,Szerokość:12 cm,Materiał:Metal,Kolor:Czarny,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
307;Lampa stołowa COLDFIELD 49909 – EGLO;49909/Eglo;139.9;1;LAMPY STOŁOWE LOFTOWE;10;https://polskielampy.pl/images//EGLO/mini/450px_49909.jpg;Lampa stołowa COLDFIELD 49909 – EGLO;Wysokość:30 cm,Szerokość:12 cm,Materiał:Metal,Kolor:Czarny,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
308;Lampa stołowa Comfort 112030401 - DeMarkt;112030401;326.57;1;LAMPY STOŁOWE LOFTOWE;10;https://polskielampy.pl/images/media/catalog/product/1/1/mini/450px_112030401.jpg;Lampa stołowa Comfort 112030401 - DeMarkt;Wysokość:35 cm,Szerokość:15 cm,Materiał:Metal,Kolor:Czarny,Trzonek:E14,Moc żarówki:40W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
309;Lampa stołowa COSSANO 94949 - Eglo;94949/Eglo;139.9;1;LAMPY STOŁOWE LOFTOWE;10;https://polskielampy.pl/images/EGLO/mini/450px_94949.jpg;Lampa stołowa COSSANO 94949 - Eglo;Wysokość:22 cm,Szerokość:26 cm,Materiał:Metal,Kolor:Biały,Trzonek:E14,Moc żarówki:40W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
310;Lampa stołowa COSSANO 94953 - Eglo;94953/Eglo;139.9;1;LAMPY STOŁOWE LOFTOWE;10;https://polskielampy.pl/images/EGLO/mini/450px_94953.jpg;Lampa stołowa COSSANO 94953 - Eglo;Wysokość:22 cm,Szerokość:26 cm,Materiał:Metal,Kolor:Brązowy,Trzonek:E14,Moc żarówki:40W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
311;Lampa stołowa COSSANO 94956 - Eglo;94956/Eglo;139.9;1;LAMPY STOŁOWE LOFTOWE;10;https://polskielampy.pl/images/EGLO/mini/450px_94956.jpg;Lampa stołowa COSSANO 94956 - Eglo;Wysokość:22 cm,Szerokość:26 cm,Materiał:Metal,Kolor:Brązowy,Trzonek:E14,Moc żarówki:40W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
312;Lampa stołowa TIFFANY ASHTON - 63924 - INTERIORS 1900;63924/INT;1671.0;1;LAMPY STOŁOWE TIFFANY;8;https://polskielampy.pl/images//CUBI/2017/mini/450px_63924.jpg;Lampa stołowa TIFFANY ASHTON - 63924 - INTERIORS 1900 -;Wysokość:48 cm,Szerokość:30 cm,Materiał:Szkło,Kolor:Multikolor,Trzonek:E14,Moc żarówki:40W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
313;Lampa stołowa TIFFANY CLEMATIS - 64021 - INTERIORS 1900;64021/INT;1517.0;1;LAMPY STOŁOWE TIFFANY;10;https://polskielampy.pl/images//CUBI/2017/mini/450px_64021.jpg;Lampa stołowa TIFFANY CLEMATIS - 64021 - INTERIORS 1900 -;Wysokość:58 cm,Szerokość:40 cm,Materiał:Szkło,Kolor:Multikolor,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:2,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
314;Lampa stołowa TIFFANY LELANI - 64230 - INTERIORS 1900;64230/INT;2059.0;1;LAMPY STOŁOWE TIFFANY;10;https://polskielampy.pl/images//CUBI/2017/mini/450px_64230.jpg;Lampa stołowa TIFFANY LELANI - 64230 - INTERIORS 1900 -;Wysokość:60 cm,Szerokość:40 cm,Materiał:Szkło,Kolor:Multikolor,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:2,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
315;Lampa stołowa ASTORIA – 74364/INT  - Interiors 1900;74364/INT;843.0;1;LAMPY STOŁOWE TIFFANY;10;https://polskielampy.pl/images//Interiors1900/2019/mini/450px_74364.jpg;Lampa stołowa ASTORIA – 74364/INT;Wysokość:40 cm,Szerokość:20 cm,Materiał:Metal,Kolor:Multikolor,Trzonek:E14,Moc żarówki:50W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
316;Lampa stołowa DAMSELFLY - 64038 - INTERIORS 1900;64038/INT;2268.0;1;LAMPY STOŁOWE TIFFANY;10;https://polskielampy.pl/images//CUBI/2017/mini/450px_64038.jpg;Lampa stołowa DAMSELFLY - 64038 - INTERIORS 1900 -;Wysokość:54 cm,Szerokość:40 cm,Materiał:Szkło,Kolor:Multikolor,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:2,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
317;Lampa stołowa TIFFANY BROOKLYN - 63982 - INTERIORS 1900;63982/INT;1702.0;1;LAMPY STOŁOWE TIFFANY;10;https://polskielampy.pl/images//CUBI/2017/mini/450px_63982.jpg;Lampa stołowa TIFFANY BROOKLYN - 63982 - INTERIORS 1900 -;Wysokość:53 cm,Szerokość:40 cm,Materiał:Szkło,Kolor:Multikolor,Trzonek:E14,Moc żarówki:40W,Napięcie zasilania:230V,Ilość żarówek:2,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
318;Lampa stołowa TIFFANY BUTTERFLY - 63998 - INTERIORS 1900;63998/INT;1741.0;1;LAMPY STOŁOWE TIFFANY;10;https://polskielampy.pl/images//CUBI/2017/mini/450px_63998.jpg;Lampa stołowa TIFFANY BUTTERFLY - 63998 - INTERIORS 1900 -;Wysokość:44,5 cm,Szerokość:30 cm,Materiał:Szkło,Kolor:Multikolor,Trzonek:E14,Moc żarówki:40W,Napięcie zasilania:230V,Ilość żarówek:2,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
319;Lampa stołowa TIFFANY DARK - 64045 - INTERIORS 1900;64045/INT;1586.0;1;LAMPY STOŁOWE TIFFANY;10;https://polskielampy.pl/images//CUBI/2017/mini/450px_64045.jpg;Lampa stołowa TIFFANY DARK - 64045 - INTERIORS 1900 -;Wysokość:56 cm,Szerokość:49 cm,Materiał:Szkło,Kolor:Multikolor,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:2,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
320;Lampa stołowa TIFFANY FARGO - 70908 - INTERIORS 1900;70908/INT;1393.0;1;LAMPY STOŁOWE TIFFANY;10;https://polskielampy.pl/images//CUBI/2017/mini/450px_70908.jpg;Lampa stołowa TIFFANY FARGO - 70908 - INTERIORS 1900 -;Wysokość:42 cm,Szerokość:28 cm,Materiał:Szkło,Kolor:Multikolor,Trzonek:E27,Moc żarówki:25W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
321;Lampa stołowa TIFFANY INGRAM - 64185 - INTERIORS 1900;64185/INT;711.0;1;LAMPY STOŁOWE TIFFANY;10;https://polskielampy.pl/images//CUBI/2017/mini/450px_64185.jpg;Lampa stołowa TIFFANY INGRAM - 64185 - INTERIORS 1900 -;Wysokość:33 cm,Szerokość:20 cm,Materiał:Szkło,Kolor:Multikolor,Trzonek:E14,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
322;Lampa stołowa TIFFANY JAMELIA - 64195 - INTERIORS 1900;64195/INT;1315.0;1;LAMPY STOŁOWE TIFFANY;10;https://polskielampy.pl/images//CUBI/2017/mini/450px_64195.jpg;Lampa stołowa TIFFANY JAMELIA - 64195 - INTERIORS 1900 -;Wysokość:49 cm,Szerokość:31 cm,Materiał:Szkło,Kolor:Multikolor,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
323;Lampa stołowa TIFFANY JOSETTE - 64209 - INTERIORS 1900;64209/INT;2035.0;1;LAMPY STOŁOWE TIFFANY;10;https://polskielampy.pl/images//CUBI/2017/mini/450px_64209.jpg;Lampa stołowa TIFFANY JOSETTE - 64209 - INTERIORS 1900 -;Wysokość:50 cm,Szerokość:35 cm,Materiał:Szkło,Kolor:Multikolor,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
324;Lampa stołowa TIFFANY JOSETTE - 64210 - INTERIORS 1900;64210/INT;1098.0;1;LAMPY STOŁOWE TIFFANY;10;https://polskielampy.pl/images//CUBI/2017/mini/450px_64210.jpg;Lampa stołowa TIFFANY JOSETTE - 64210 - INTERIORS 1900 -;Wysokość:34 cm,Szerokość:20 cm,Materiał:Szkło,Kolor:Multikolor,Trzonek:E14,Moc żarówki:40W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
325;Lampa stołowa TIFFANY METROPOLITAN - 64260 - INTERIORS 1900;64260/INT;2283.0;1;LAMPY STOŁOWE TIFFANY;10;https://polskielampy.pl/images//CUBI/2017/mini/450px_64260.jpg;Lampa stołowa TIFFANY METROPOLITAN - 64260 - INTERIORS 1900 -;Wysokość:55 cm,Szerokość:42 cm,Materiał:Szkło,Kolor:Multikolor,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:2,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
326;Lampa stołowa TIFFANY METROPOLITAN - 64263 - INTERIORS 1900;64263/INT;2879.0;1;LAMPY STOŁOWE TIFFANY;10;https://polskielampy.pl/images//CUBI/2017/mini/450px_64263.jpg;Lampa stołowa TIFFANY METROPOLITAN - 64263 - INTERIORS 1900 -;Wysokość:55 cm,Szerokość:42 cm,Materiał:Szkło,Kolor:Multikolor,Trzonek:E27,Moc żarówki:60W,Napięcie zasilania:230V,Ilość żarówek:2,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
327;Lampa stołowa TIFFANY MILLE FEUX - 64278 - INTERIORS 1900;64278/INT;2213.0;1;LAMPY STOŁOWE TIFFANY;10;https://polskielampy.pl/images//CUBI/2017/mini/450px_64278.jpg;Lampa stołowa TIFFANY MILLE FEUX - 64278 - INTERIORS 1900 -;Wysokość:44,5 cm,Szerokość:30 cm,Materiał:Szkło,Kolor:Multikolor,Trzonek:E14,Moc żarówki:40W,Napięcie zasilania:230V,Ilość żarówek:2,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
328;Lampa stołowa TIFFANY MISSORI - 70368 - INTERIORS 1900;70368/INT;1296.0;1;LAMPY STOŁOWE TIFFANY;8;https://polskielampy.pl/images//CUBI/2017/mini/450px_70368.jpg;Lampa stołowa TIFFANY MISSORI - 70368 - INTERIORS 1900 -;Wysokość:44,5 cm,Szerokość:30 cm,Materiał:Szkło,Kolor:Multikolor,Trzonek:E14,Moc żarówki:40W,Napięcie zasilania:230V,Ilość żarówek:2,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
329;Lampa stołowa TIFFANY NEVADA - 64287 - INTERIORS 1900;64287/INT;998.0;1;LAMPY STOŁOWE TIFFANY;10;https://polskielampy.pl/images//CUBI/2017/mini/450px_64287.jpg;Lampa stołowa TIFFANY NEVADA - 64287 - INTERIORS 1900 -;Wysokość:38 cm,Szerokość:28 cm,Materiał:Szkło,Kolor:Multikolor,Trzonek:E14,Moc żarówki:40W,Napięcie zasilania:230V,Ilość żarówek:1,Kompatybilna z LED:Tak,Źródło światła w komplecie:Nie,Klasa szczelności:IP20
